MoviesName,Stars_1,Stars_2,Stars_3,Stars_4,Votes,Genre_1,Genre_2,Genre_3,Gross,Certification,Popularity
Pompeii,Kit Harington,Emily Browning,Kiefer Sutherland,Adewale Akinnuoye-Agbaje,"113,598",Action,Adventure,Drama,23.22,12A,"4,979"
Star Trek V: The Final Frontier,William Shatne,Leonard Nimoy,DeForest Kelley,James Doohan,"62,135",Action,Adventure,Fantasy,52.21,PG,nan
Mortdecai,Johnny Depp,Gwyneth Paltrow,Ewan McGregor,Olivia Munn,"74,854",Action,Adventure,Comedy,7.61,12A,nan
Collateral Damage,Arnold Schwarzenegge,John Leguizamo,Francesca Neri,Elias Koteas,"76,481",Action,Drama,Thriller,40.08,15,nan
Lara Croft Tomb Raider: The Cradle of Life,Angelina Jolie,Gerard Butler,Chris Barrie,Ciarán Hinds,"141,517",Action,Adventure,Fantasy,65.66,12A,nan
Babylon A.D.,Vin Diesel,Michelle Yeoh,Mélanie Thierry,Gérard Depardieu,"97,133",Action,Adventure,Sci-Fi,22.53,12A,nan
Beverly Hills Ninja,Chris Farley,Nicollette Sheridan,Robin Shou,Nathaniel Parker,"42,740",Action,Comedy,nan,31.24,12,nan
Cop Out,Bruce Willi,Tracy Morgan,Juan Carlos Hernández,Cory Fernandez,"89,284",Action,Comedy,Crime,44.88,15,nan
Fighting,Channing Tatum,Terrence Howard,Luis Guzmán,Zulay Henao,"33,735",Action,Crime,Drama,23.04,15,nan
Whiteout,Kate Beckinsale,Gabriel Macht,Tom Skerritt,Columbus Short,"39,654",Action,Crime,Mystery,10.28,15,nan
Stolen,Nicolas Cage,Malin Akerman,Josh Lucas,Danny Huston,"45,736",Action,Crime,Thriller,0.30,12A,nan
The Man,muel L. Jackson,Eugene Levy,Miguel Ferrer,Luke Goss,"26,202",Action,Comedy,Crime,8.33,12A,nan
Showtime,Robert De Niro,Eddie Murphy,Rene Russo,Rachael Harris,"64,155",Action,Comedy,Crime,38.08,12,nan
Taxi 4,my Naceri,Frédéric Diefenthal,Bernard Farcy,Emma Wiklund,"29,633",Action,Comedy,Crime,nan,15,nan
Gunjan Saxena: The Kargil Girl,Janhvi Kapoo,Pankaj Tripathi,Angad Bedi,Manav Vij,"35,148",Action,Biography,Drama,nan,15,nan
65,Adam Drive,Ariana Greenblatt,Chloe Coleman,Nika King,"45,126",Action,Adventure,Drama,nan,12A,64
Gods of Egypt,Brenton Thwaite,Nikolaj Coster-Waldau,Gerard Butler,Chadwick Boseman,"121,056",Action,Adventure,Drama,31.15,12A,246
The Forever Purge,Ana de la Regue,Tenoch Huerta,Josh Lucas,Leven Rambin,"37,983",Action,Crime,Horror,44.54,15,572
Shotgun Wedding,Jennifer Lopez,Josh Duhamel,Lenny Kravitz,Jennifer Coolidge,"31,186",Action,Comedy,Romance,nan,15,899
Wonder Woman 1984,Gal Gado,Chris Pine,Kristen Wiig,Pedro Pascal,"278,348",Action,Adventure,Fantasy,46.37,12A,"1,186"
Spiderhead,Chris Hemsworth,Miles Teller,Jurnee Smollett,Mark Paguio,"61,662",Action,Crime,Drama,nan,15,"1,244"
The Mummy,Tom Cruise,Sofia Boutella,Annabelle Wallis,Russell Crowe,"196,314",Action,Adventure,Fantasy,80.10,15,"1,273"
Batman Forever,Val Kilme,Tommy Lee Jones,Jim Carrey,Nicole Kidman,"258,636",Action,Adventure,nan,184.03,12,"1,345"
Infinite,Mark Wahlberg,Chiwetel Ejiofor,Sophie Cookson,Dylan O'Brien,"55,374",Action,Sci-Fi,Thriller,nan,12,"1,422"
Ava,Jessica Chastain,John Malkovich,Common,Geena Davis,"59,171",Action,Drama,Thriller,0.50,15,"2,067"
Godzilla,Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria,"197,479",Action,Sci-Fi,Thriller,136.31,PG,"2,359"
Big Game,muel L. Jackson,Onni Tommila,Ray Stevenson,Victor Garber,"34,322",Action,Adventure,Comedy,0.02,15,"2,493"
Snake Eyes,Henry Golding,Andrew Koji,Haruka Abe,Takehiro Hira,"41,700",Action,Adventure,Crime,nan,12A,"2,889"
Drive Angry,Nicolas Cage,Amber Heard,William Fichtner,Billy Burke,"101,444",Action,Comedy,Fantasy,10.71,18,"3,770"
Maximum Overdrive,Emilio Estevez,Pat Hingle,Laura Harrington,Yeardley Smith,"33,959",Action,Comedy,Horror,7.43,18,"3,845"
Æon Flux,Charlize Theron,Frances McDormand,Sophie Okonedo,Marton Csokas,"130,692",Action,Adventure,Sci-Fi,25.86,15,"3,945"
"Game Over, Man!",Adam Devine,Anders Holm,Blake Anderson,Chloe Bridges,"31,831",Action,Comedy,nan,nan,15,"4,126"
Vampire Academy,Zoey Deutch,Lucy Fry,Danila Kozlovskiy,Gabriel Byrne,"55,867",Action,Comedy,Drama,7.79,12A,"4,492"
Blackhat,Chris Hemsworth,Viola Davis,Tang Wei,Leehom Wang,"62,002",Action,Crime,Thriller,7.10,15,"4,623"
Killers,Katherine Heigl,Ashton Kutcher,Tom Selleck,Catherine O'Hara,"93,790",Action,Comedy,Romance,47.06,12A,nan
The Happytime Murders,Melissa McCarthy,Elizabeth Banks,Maya Rudolph,Leslie David Baker,"29,366",Action,Comedy,Crime,20.71,15,nan
The Last Legion,Colin Firth,Ben Kingsley,Aishwarya Rai Bachchan,Peter Mullan,"36,473",Action,Adventure,History,5.93,12A,nan
Season of the Witch,Nicolas Cage,Ron Perlman,Claire Foy,Stephen Campbell Moore,"96,085",Action,Adventure,Fantasy,24.83,15,nan
Outside the Wire,Anthony Mackie,Damson Idris,Enzo Cilenti,Emily Beecham,"43,994",Action,Adventure,Fantasy,nan,15,nan
The Man with the Iron Fists,Russell Crowe,Cung Le,Lucy Liu,RZA,"63,521",Action,nan,nan,15.63,18,nan
D3: The Mighty Ducks,Emilio Estevez,Jeffrey Nordling,David Selby,Heidi Kling,"27,810",Action,Comedy,Drama,22.94,PG,nan
The Spy Next Door,Jackie Chan,Amber Valletta,Billy Ray Cyrus,Madeline Carroll,"45,480",Action,Comedy,Family,24.27,PG,nan
The Tuxedo,Jackie Chan,Jennifer Love Hewitt,Jason Isaacs,Debi Mazar,"86,133",Action,Comedy,Sci-Fi,50.55,12A,nan
Pathfinder,Karl Urban,Clancy Brown,Moon Bloodgood,Russell Means,"45,389",Action,Adventure,Drama,10.23,15,nan
Battle for the Planet of the Apes,Roddy McDowall,Claude Akins,Natalie Trundy,Severn Darden,"32,173",Action,Sci-Fi,nan,8.84,A,nan
Bulletproof Monk,Chow Yun-F,Seann William Scott,Jaime King,Karel Roden,"51,273",Action,Comedy,Fantasy,23.02,12A,nan
I Spy,Eddie Murphy,Owen Wilson,Famke Janssen,Malcolm McDowell,"52,468",Action,Adventure,Comedy,33.56,PG-13,nan
Killing Season,Robert De Niro,John Travolta,Milo Ventimiglia,Liz Olin,"38,135",Action,Drama,Thriller,0.03,15,nan
Dhoom 3,Aamir Khan,Katrina Kaif,Abhishek Bachchan,Uday Chopra,"47,641",Action,Crime,Drama,8.03,12A,nan
The Predator,Boyd Holbrook,Trevante Rhodes,Jacob Tremblay,Keegan-Michael Key,"137,901",Action,Adventure,Horror,51.02,15,"1,263"
Masters of the Universe,Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty,"42,415",Action,Adventure,Fantasy,17.34,PG,"1,522"
Ghost Rider,Nicolas Cage,Eva Mendes,Sam Elliott,Matt Long,"245,081",Action,Fantasy,Thriller,115.80,12A,"1,662"
Point Break,Edgar Ramírez,Luke Bracey,Ray Winstone,Teresa Palmer,"64,573",Action,Adventure,Crime,28.78,12A,"1,699"
Jupiter Ascending,Channing Tatum,Mila Kunis,Eddie Redmayne,Sean Bean,"191,355",Action,Adventure,Sci-Fi,47.39,12A,"1,778"
Geostorm,Gerard Butle,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara,"112,527",Action,Sci-Fi,Thriller,33.70,12A,"1,827"
Tank Girl,Lori Petty,Ice-T,Naomi Watts,Don Harvey,"33,207",Action,Comedy,Sci-Fi,4.06,15,"2,267"
The New Mutants,Maisie William,Anya Taylor-Joy,Charlie Heaton,Alice Braga,"84,073",Action,Horror,Mystery,23.86,15,"2,283"
Daredevil,Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,"224,057",Action,Crime,nan,102.54,15,"2,721"
Robin Hood,Taron Egerton,Jamie Foxx,Ben Mendelsohn,Eve Hewson,"76,577",Action,Adventure,Drama,30.82,12A,"2,922"
Max Payne,Mark Wahlberg,Mila Kunis,Beau Bridges,Ludacris,"128,119",Action,Crime,Drama,40.69,15,"3,572"
Congo,Laura Linney,Tim Curry,Dylan Walsh,Ernie Hudson,"47,161",Action,Adventure,Mystery,81.02,12,"3,768"
Resident Evil: Retribution,Milla Jovovich,Sienna Guillory,Michelle Rodriguez,Aryana Engineer,"146,111",Action,Horror,Sci-Fi,42.35,15,"3,947"
Spy Hard,Leslie Nielsen,Nicollette Sheridan,Charles Durning,Marcia Gay Harden,"39,131",Action,Comedy,nan,29.00,PG,"3,955"
The Karate Kid Part III,Ralph Macchio,Pat Morita,Robyn Lively,Thomas Ian Griffith,"66,286",Action,Drama,Family,38.96,PG,"4,726"
Red Dawn,Chris Hemsworth,Isabel Lucas,Josh Hutcherson,Josh Peck,"78,757",Action,Drama,nan,44.81,15,"4,990"
Spy Kids 2: Island of Lost Dreams,Alexa PenaVeg,Daryl Sabara,Antonio Banderas,Carla Gugino,"70,314",Action,Adventure,Comedy,85.85,U,nan
Land of the Lost,Will Ferrell,Danny McBride,Anna Friel,Jorma Taccone,"73,223",Action,Adventure,Comedy,49.44,12A,nan
One for the Money,Katherine Heigl,Jason O'Mara,Daniel Sunjata,John Leguizamo,"43,312",Action,Comedy,Crime,26.41,12A,nan
The Colony,Kevin Zege,Laurence Fishburne,Bill Paxton,Charlotte Sullivan,"46,232",Action,Horror,Sci-Fi,nan,18,nan
Bangkok Dangerous,Nicolas Cage,Charlie Yeung,Shahkrit Yamnarm,Panward Hemmanee,"57,538",Action,Crime,Thriller,15.28,18,nan
Hollywood Homicide,Harrison Ford,Josh Hartnett,Isaiah Washington,Lena Olin,"38,323",Action,Comedy,Crime,30.01,12A,nan
Universal Soldier: Regeneration,Dolph Lundgren,Jean-Claude Van Damme,Andrei Arlovski,Mike Pyle,"26,054",Action,Adventure,Sci-Fi,nan,18,nan
The Way to Paradise,Enzo Zelocchi,Jennifer Lyons,Bryson Jones Allman,Brandi Maclaren,"32,346",Action,Comedy,Thriller,nan,nan,nan
Fast & Furious 9,Vin Diesel,Michelle Rodriguez,Jordana Brewster,Tyrese Gibson,"145,870",Action,Crime,Thriller,173.20,12A,30
Transformers: The Last Knight,Mark Wahlberg,Anthony Hopkins,Josh Duhamel,Laura Haddock,"158,041",Action,Adventure,Sci-Fi,130.17,12A,632
Morbius,Jared Leto,Matt Smith,Adria Arjona,Jared Harris,"136,845",Action,Adventure,Horror,73.87,15,954
The Covenant,even Strai,Sebastian Stan,Toby Hemingway,Taylor Kitsch,"50,745",Action,Adventure,Fantasy,23.29,12A,"1,098"
Resident Evil: Welcome to Raccoon City,Kaya Scodelario,Robbie Amell,Hannah John-Kamen,Tom Hopper,"58,073",Action,Horror,Sci-Fi,17.00,15,"1,572"
The Mummy: Tomb of the Dragon Emperor,Brendan Frase,Jet Li,Maria Bello,Michelle Yeoh,"165,850",Action,Adventure,Fantasy,102.49,12A,"1,679"
xXx: Return of Xander Cage,Vin Diesel,Donnie Yen,Deepika Padukone,Kris Wu,"94,447",Action,Adventure,Thriller,44.90,12A,"1,805"
Legion,Paul Bettany,Dennis Quaid,Charles S. Dutton,Lucas Black,"107,871",Action,Fantasy,Horror,40.17,15,"1,955"
Hellboy,David Harbou,Milla Jovovich,Ian McShane,Sasha Lane,"93,918",Action,Adventure,Fantasy,21.90,15,"1,970"
Spawn,Michael Jai White,John Leguizamo,Martin Sheen,Theresa Randle,"70,242",Action,Drama,Horror,54.97,12,"2,167"
Monster Hunter,Milla Jovovich,Tony Jaa,Ron Perlman,T.I.,"63,681",Action,Adventure,Fantasy,15.16,12A,"2,452"
Independence Day: Resurgence,Liam Hemsworth,Jeff Goldblum,Bill Pullman,Maika Monroe,"183,674",Action,Adventure,Sci-Fi,103.14,12A,"2,532"
The Bad Batch,uki Waterhouse,Jason Momoa,Jayda Fink,Keanu Reeves,"33,582",Action,Horror,Mystery,0.18,15,"2,616"
The 5th Wave,Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders,"113,294",Action,Adventure,Sci-Fi,34.92,15,"2,841"
Mighty Morphin Power Rangers: The Movie,Karan Ashley,Johnny Yong Bosch,Steve Cardenas,Jason David Frank,"28,991",Action,Adventure,Family,38.19,PG,"2,980"
The Transporter Refuelled,Ed Skrein,Loan Chabanol,Ray Stevenson,Lenn Kudrjawizki,"43,327",Action,Thriller,nan,16.03,15,"3,082"
Doom,Karl Urban,Rosamund Pike,Dwayne Johnson,Deobia Oparei,"115,972",Action,Horror,Sci-Fi,28.21,15,"3,592"
Lost in Space,Gary Oldman,William Hurt,Matt LeBlanc,Mimi Rogers,"73,678",Action,Adventure,Family,69.12,PG,"3,693"
Big Momma's House,Martin Lawrence,Nia Long,Paul Giamatti,Jascha Washington,"88,094",Action,Comedy,Crime,117.56,12,"3,830"
A Good Day to Die Hard,Bruce Willi,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead,"210,788",Action,Thriller,nan,67.35,15,"4,694"
The First Purge,Y'lan Noel,Lex Scott Davis,Joivan Wade,Steve Harris,"66,407",Action,Horror,Sci-Fi,69.49,15,nan
Paul Blart: Mall Cop,Kevin Jame,Keir O'Donnell,Jayma Mays,Raini Rodriguez,"113,561",Action,Comedy,Crime,20.82,PG,nan
The Medallion,Jackie Chan,Lee Evans,Claire Forlani,Julian Sands,"42,755",Action,Comedy,Fantasy,22.11,PG,nan
Mutant Chronicles,Thomas Jane,Ron Perlman,Devon Aoki,Sean Pertwee,"26,787",Action,Adventure,Mystery,0.01,18,nan
Beast,Joseph Vijay,Pooja Hegde,K. Selvaraghavan,Shine Tom Chacko,"34,412",Action,Thriller,nan,nan,15,nan
Bachchhan Paandey,Akshay Kum,Kriti Sanon,Jacqueline Fernandez,Pankaj Tripathi,"36,160",Action,Comedy,Crime,nan,15,nan
Moonfall,Halle Berry,Patrick Wilson,John Bradley,Charlie Plummer,"88,204",Action,Adventure,Sci-Fi,19.06,12A,705
Conan the Barbarian,Jason Momo,Ron Perlman,Rose McGowan,Stephen Lang,"100,768",Action,Adventure,Fantasy,21.30,15,"1,703"
Red Sonja,Arnold Schwarzenegge,Brigitte Nielsen,Sandahl Bergman,Paul L. Smith,"43,339",Action,Adventure,Fantasy,6.95,15,"1,749"
"I, Frankenstein",Aaron Eckh,Bill Nighy,Miranda Otto,Virginie Le Brun,"82,536",Action,Fantasy,Sci-Fi,19.08,12A,"3,353"
Eragon,Ed Spelee,Sienna Guillory,Jeremy Irons,John Malkovich,"128,298",Action,Adventure,Family,75.03,PG,"3,437"
"10,000 BC",Camilla Belle,Steven Strait,Marco Khan,Cliff Curtis,"133,344",Action,Adventure,Drama,94.78,12A,"4,633"
Miss Congeniality 2: Armed & Fabulous,ndra Bullock,Regina King,William Shatner,Enrique Murciano,"77,614",Action,Comedy,Crime,48.48,12A,nan
Agent Cody Banks,Frankie Muniz,Hilary Duff,Andrew Francis,Angie Harmon,"35,961",Action,Adventure,Comedy,47.94,12,nan
G-Force,Will Arne,Penélope Cruz,Zach Galifianakis,Bill Nighy,"48,250",Animation,Action,Adventure,119.44,PG,nan
Stealth,Josh Luc,Jessica Biel,Jamie Foxx,Sam Shepard,"55,166",Action,Adventure,Sci-Fi,32.12,12A,nan
Abduction,Taylor Lautne,Lily Collins,Alfred Molina,Jake Andolina,"81,861",Action,Mystery,Thriller,28.09,12A,nan
Cats & Dogs,Alec Baldwin,Tobey Maguire,Jeff Goldblum,Elizabeth Perkins,"61,031",Action,Adventure,Comedy,93.39,PG,nan
Hot Pursuit,Reese Witherspoon,Sofía Vergara,Matthew Del Negro,Michael Mosley,"52,546",Action,Comedy,Crime,34.51,12A,nan
Get Carter,ylvester Stallone,Rachael Leigh Cook,Miranda Richardson,Rhona Mitra,"35,544",Action,Crime,Drama,14.97,15,nan
Stormbreaker,Alex Pettyfe,Mickey Rourke,Sophie Okonedo,Sarah Bolger,"25,165",Action,Adventure,Family,0.65,PG,nan
Alex Cross,Tyler Perry,Matthew Fox,Rachel Nichols,Edward Burns,"34,778",Action,Crime,Mystery,25.89,15,nan
Charlie's Angels,Kristen Stew,Naomi Scott,Ella Balinska,Elizabeth Banks,"76,519",Action,Adventure,Comedy,17.80,12A,"2,231"
The Twilight Saga: Eclipse,Kristen Stew,Robert Pattinson,Taylor Lautner,Xavier Samuel,"251,937",Action,Adventure,Drama,300.53,12A,"2,371"
How It Ends,Theo Jame,Kat Graham,Nancy Sorel,Nicole Ari Parker,"55,623",Action,Drama,Horror,nan,15,"2,407"
Superman III,Christopher Reeve,Richard Pryor,Margot Kidder,Jackie Cooper,"72,457",Action,Adventure,Comedy,59.95,PG,"3,547"
Cyborg,Jean-Claude Van Damme,Deborah Richter,Vincent Klyn,Alex Daniels,"32,673",Action,Sci-Fi,Thriller,10.17,18,"4,262"
Shadow in the Cloud,Chloë Grace Moretz,Nick Robinson,Beulah Koale,Taylor John Smith,"28,596",Action,Horror,War,nan,15,"4,656"
See No Evil,Glenn Jacob,Christina Vidal,Michael J. Pagan,Samantha Noble,"28,025",Action,Horror,Thriller,15.03,18,nan
The Phantom,Billy Zane,Kristy Swanson,Treat Williams,Catherine Zeta-Jones,"34,891",Action,Adventure,Comedy,17.30,12,nan
Virus,Jamie Lee Curti,Donald Sutherland,William Baldwin,Joanna Pacula,"28,967",Action,Horror,Sci-Fi,14.01,18,nan
Dilwale,hah Rukh Khan,Kajol,Varun Dhawan,Kriti Sanon,"36,487",Action,Comedy,Drama,4.83,12A,nan
The Darkest Hour,Emile Hirsch,Olivia Thirlby,Max Minghella,Rachael Taylor,"62,341",Action,Adventure,Horror,21.43,12A,"3,389"
Charlie's Angels: Full Throttle,Drew Barrymore,Lucy Liu,Cameron Diaz,Bernie Mac,"130,340",Action,Adventure,Comedy,100.83,PG-13,"3,644"
Wild Wild West,Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek,"163,825",Action,Comedy,Sci-Fi,113.81,12A,"4,131"
The Cold Light of Day,Henry Cavill,Bruce Willis,Sigourney Weaver,Verónica Echegui,"38,477",Action,Thriller,nan,3.75,15,"4,524"
Dracula 2001,Gerard Butle,Justine Waddell,Jonny Lee Miller,Christopher Plummer,"35,091",Action,Fantasy,Horror,33.02,15,"4,696"
Ghosts of Mars,Natasha Henstridge,Ice Cube,Pam Grier,Jason Statham,"56,143",Action,Horror,Sci-Fi,8.43,15,nan
Blues Brothers 2000,Dan Aykroyd,John Goodman,Walter Levine,Tom Davis,"34,056",Action,Comedy,Crime,13.98,PG,nan
Happy New Year,hah Rukh Khan,Deepika Padukone,Abhishek Bachchan,Boman Irani,"38,917",Action,Comedy,Crime,nan,12A,nan
Anaconda,Jon Voigh,Jennifer Lopez,Eric Stoltz,Ice Cube,"107,780",Action,Adventure,Horror,65.89,15,"2,342"
The Ridiculous 6,Adam Sandle,Terry Crews,Jorge Garcia,Taylor Lautner,"51,397",Action,Adventure,Comedy,nan,15,"3,254"
After Earth,Jaden Smith,David Denman,Will Smith,Sophie Okonedo,"205,033",Action,Adventure,Sci-Fi,60.52,12A,"3,420"
DOA: Dead or Alive,Jaime Pressly,Devon Aoki,Sarah Carter,Holly Valance,"45,574",Action,Adventure,Mystery,0.48,15,"4,396"
Crocodile Dundee in Los Angeles,Paul Hogan,Linda Kozlowski,Jere Burns,Jonathan Banks,"25,603",Action,Adventure,Comedy,25.64,PG,nan
Tekken,Jonathan Patrick Foo,Kelly Overton,Cary-Hiroyuki Tagawa,Ian Anthony Dale,"27,977",Action,Crime,Drama,nan,15,nan
Teenage Mutant Ninja Turtles III,Elias Kote,Paige Turco,Stuart Wilson,Sab Shimono,"34,587",Action,Adventure,Comedy,42.66,PG,nan
Double Team,Jean-Claude Van Damme,Dennis Rodman,Mickey Rourke,Paul Freeman,"35,530",Action,Comedy,Sci-Fi,11.44,18,nan
Godsend,Robert De Niro,Greg Kinnear,Rebecca Romijn,Cameron Bright,"26,069",Action,Drama,Fantasy,14.38,15,nan
Howard the Duck,Lea Thompson,Jeffrey Jones,Tim Robbins,Ed Gale,"48,966",Action,Adventure,Comedy,16.30,12,"1,249"
Zoolander 2,Ben Stille,Owen Wilson,Penélope Cruz,Will Ferrell,"73,002",Action,Adventure,Comedy,28.85,12A,"2,967"
Elektra,Jennifer Garne,Goran Visnjic,Will Yun Lee,Kirsten Zien,"95,245",Action,Adventure,Crime,24.41,12A,"4,784"
The Spirit,Gabriel Mach,Samuel L. Jackson,Scarlett Johansson,Jaime King,"62,055",Action,Crime,Fantasy,19.78,15,nan
The Marine,John Cen,Kelly Carlson,Robert Patrick,Anthony Ray Parker,"34,731",Action,Comedy,Drama,18.84,15,nan
Jonah Hex,Josh Brolin,Megan Fox,John Malkovich,Michael Fassbender,"60,175",Action,Drama,Fantasy,10.54,15,nan
Anacondas: The Hunt for the Blood Orchid,Morris Chestnu,KaDee Strickland,Eugene Byrd,Johnny Messner,"32,669",Action,Adventure,Horror,32.24,12A,nan
Ra.One,hah Rukh Khan,Arjun Rampal,Kareena Kapoor,Shahana Goswami,"44,378",Action,Adventure,Sci-Fi,2.51,12A,nan
Shamshera,Ranbir Kapoo,Sanjay Dutt,Vaani Kapoor,Saurabh Shukla,"56,711",Action,Adventure,Drama,nan,15,nan
Bharat,lman Khan,Katrina Kaif,Sunil Grover,Tabu,"31,678",Action,Comedy,Drama,2.97,12A,nan
Bodyguard,lman Khan,Kareena Kapoor,Raj Babbar,Hazel Keech,"26,883",Action,Comedy,Drama,nan,12A,nan
Interceptor,Elsa Pataky,Luke Bracey,Aaron Glenane,Mayen Mehta,"25,585",Action,Adventure,Drama,nan,15,"2,508"
Superhero Movie,Drake Bell,Leslie Nielsen,Sara Paxton,Christopher McDonald,"72,097",Action,Comedy,Sci-Fi,26.64,12A,"2,648"
AVPR: Aliens vs Predator - Requiem,Reiko Aylesworth,Steven Pasquale,Shareeka Epps,John Ortiz,"129,274",Action,Adventure,Horror,41.80,15,"3,667"
Shehzada,Kartik Aaryan,Kriti Sanon,Paresh Rawal,Manisha Koirala,"29,833",Action,Comedy,Drama,nan,12A,"3,728"
Driven,ylvester Stallone,Kip Pardue,Til Schweiger,Burt Reynolds,"42,186",Action,Drama,Sport,32.72,PG,nan
Snatched,Amy Schume,Goldie Hawn,Kim Caramele,Raven Goodwin,"36,446",Action,Adventure,Comedy,45.83,15,nan
Thunder Force,Melissa McCarthy,Octavia Spencer,Jason Bateman,Bobby Cannavale,"43,719",Action,Adventure,Comedy,nan,12,"3,673"
Taxi,Queen Latifah,Jimmy Fallon,Gisele Bündchen,Henry Simmons,"43,684",Action,Comedy,Crime,36.61,12A,"4,815"
Home Alone 3,Alex D. Linz,Olek Krupa,Rya Kihlstedt,Lenny von Dohlen,"121,295",Action,Comedy,Crime,30.88,PG,nan
Species II,Natasha Henstridge,Michael Madsen,Marg Helgenberger,Mykelti Williamson,"30,221",Action,Horror,Sci-Fi,19.17,18,nan
xXx²: The Next Level,Ice Cube,Samuel L. Jackson,Willem Dafoe,Scott Speedman,"72,087",Action,Adventure,Crime,26.87,12A,nan
Kangaroo Jack,Anthony Anderson,Jerry O'Connell,Estella Warren,Christopher Walken,"32,720",Action,Adventure,Comedy,66.93,PG,nan
Skyline,Eric Balfou,Donald Faison,Scottie Thompson,Brittany Daniel,"90,891",Action,Sci-Fi,Thriller,21.37,15,nan
The Next Karate Kid,Pat Mori,Hilary Swank,Michael Ironside,Constance Towers,"32,393",Action,Drama,Family,8.91,PG,nan
Jason X,Kane Hodde,Lexa Doig,Jeff Geddis,David Cronenberg,"58,674",Action,Horror,Sci-Fi,13.12,15,"3,847"
Cell,John Cusack,Samuel L. Jackson,Isabelle Fuhrman,Clark Sarullo,"29,126",Action,Adventure,Horror,nan,15,nan
"Big Mommas: Like Father, Like Son",Martin Lawrence,Brandon T. Jackson,Jessica Lucas,Michelle Ang,"28,478",Action,Comedy,Crime,37.92,PG,nan
Paul Blart: Mall Cop 2,Kevin Jame,Raini Rodriguez,Eduardo Verástegui,Daniella Alonso,"39,250",Action,Comedy,Crime,71.04,PG,nan
Fantastic Four,Miles Telle,Kate Mara,Michael B. Jordan,Jamie Bell,"171,389",Action,Adventure,Sci-Fi,56.12,12A,"1,540"
Spy Kids 3: Game Over,Daryl Sab,Alexa PenaVega,Antonio Banderas,Carla Gugino,"62,998",Action,Adventure,Comedy,111.76,U,"3,763"
Ghost Rider: Spirit of Vengeance,Nicolas Cage,Ciarán Hinds,Idris Elba,Violante Placido,"122,732",Action,Adventure,Fantasy,51.77,12A,"4,055"
Ultraviolet,Milla Jovovich,Cameron Bright,Nick Chinlund,Sebastien Andrieu,"83,057",Action,Sci-Fi,nan,18.50,15,nan
Stop! Or My Mom Will Shoot,ylvester Stallone,Estelle Getty,JoBeth Williams,Roger Rees,"43,540",Action,Comedy,nan,28.41,PG,nan
Inspector Gadget,Matthew Broderick,Rupert Everett,Joely Fisher,Michelle Trachtenberg,"49,560",Action,Adventure,Comedy,97.40,U,nan
Highlander II: The Quickening,Christopher Lambe,Sean Connery,Virginia Madsen,Michael Ironside,"46,956",Action,Adventure,Fantasy,15.56,R,nan
The Legend of Hercules,Kellan Lutz,Gaia Weiss,Scott Adkins,Roxanne McKee,"55,282",Action,Adventure,Fantasy,18.85,12A,nan
Universal Soldier: The Return,Jean-Claude Van Damme,Bill Goldberg,Heidi Schanz,Michael Jai White,"30,054",Action,Sci-Fi,nan,10.43,R,nan
Coolie No. 1,Varun Dhawan,Sara Ali Khan,Paresh Rawal,Jaaved Jaaferi,"73,852",Action,Comedy,Romance,nan,12,nan
Torque,Martin Henderson,Ice Cube,Monet Mazur,John Ashker,"28,906",Action,Comedy,Crime,21.22,15,nan
RoboCop 3,Robert John Burke,Nancy Allen,Mario Machado,Remy Ryan,"51,934",Action,Crime,Sci-Fi,10.70,15,nan
Street Fighter,Jean-Claude Van Damme,Raul Julia,Ming-Na Wen,Damian Chapa,"73,180",Action,Adventure,Comedy,33.42,12,"1,864"
The Last Airbender,Noah Ringe,Nicola Peltz Beckham,Jackson Rathbone,Dev Patel,"167,252",Action,Adventure,Family,131.56,PG,"2,226"
